DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,superkingdom unchar
COLOR,#2E2D97
COLOR_BRANCHES,1
STRIP_WIDTH,50
DATA
tsa_016508,#BEDF7C
tsa_024825,#BEDF7C
tsa_020720,#FF9536
tsa_016238,#FF9536
tsa_010225,#94CCFC
tsa_032875,#FF9536
tsa_018636,#FF9536
tsa_005540,#94CCFC
tsa_054669,#94CCFC
tsa_033309,#BEDF7C
tsa_019587,#94CCFC
tsa_019685,#FF9481
tsa_027417,#BEDF7C
tsa_028667,#BEDF7C
tsa_030756,#BEDF7C
tsa_009107,#94CCFC
tsa_035719,#FF9536
tsa_010113,#94CCFC
tsa_056307,#94CCFC
tsa_025006,#BEDF7C
tsa_021458,#BEDF7C
tsa_016241,#FF9536
tsa_000286,#BEDF7C
tsa_026912,#BEDF7C
tsa_029763,#BEDF7C
tsa_010079,#94CCFC
tsa_003520,#BEDF7C
tsa_035904,#FF9536
tsa_026008,#BF8F6B
tsa_034882,#FF9536
tsa_013389,#BEDF7C
tsa_036581,#FF9536
tsa_010120,#94CCFC
tsa_005530,#94CCFC
tsa_011114,#BEDF7C
tsa_007739,#BEDF7C
tsa_046438,#BEDF7C
tsa_030974,#BEDF7C
tsa_027228,#BEDF7C
tsa_035902,#FF9536
tsa_034960,#BEDF7C
tsa_008591,#BEDF7C
tsa_008882,#BEDF7C
tsa_018050,#BEDF7C
tsa_028994,#94CCFC
tsa_033946,#BEDF7C
tsa_025737,#BEDF7C
tsa_014262,#BEDF7C
tsa_027219,#BEDF7C
tsa_005535,#94CCFC
tsa_055266,#FF9536
tsa_011416,#BEDF7C
tsa_006505,#FF9481
tsa_011530,#BEDF7C
tsa_026389,#FF9536
tsa_048933,#FF9536
tsa_027210,#BEDF7C
tsa_013296,#BEDF7C
tsa_051443,#94CCFC
tsa_041786,#FF9481
tsa_046484,#94CCFC
tsa_026870,#BEDF7C
tsa_015568,#BEDF7C
tsa_025790,#BEDF7C
tsa_009264,#BEDF7C
tsa_010243,#94CCFC
tsa_031992,#FF9481
tsa_031856,#BEDF7C
tsa_013705,#BEDF7C
tsa_010238,#94CCFC
tsa_007137,#94CCFC
tsa_034680,#BEDF7C
tsa_052111,#94CCFC
tsa_036061,#FF9536
tsa_024933,#BEDF7C
tsa_013325,#BEDF7C
tsa_010140,#94CCFC
tsa_014643,#FF9481
tsa_031006,#BEDF7C
tsa_023260,#94CCFC
tsa_052437,#FF9536
tsa_034844,#94CCFC
tsa_037647,#FF9536
tsa_057253,#FF9536
tsa_027547,#FF9536
tsa_031463,#BEDF7C
tsa_007102,#FF9481
tsa_056117,#94CCFC
tsa_033414,#FF9536
tsa_020379,#94CCFC
tsa_011533,#BEDF7C
tsa_028638,#FF9536
tsa_016234,#FF9536
tsa_035390,#BEDF7C
tsa_036323,#FF9536
tsa_019266,#BEDF7C
tsa_053117,#FF9536
tsa_056122,#94CCFC
tsa_027921,#BEDF7C
tsa_023623,#BEDF7C
tsa_019724,#FF9481
tsa_027777,#BEDF7C
tsa_002098,#94CCFC
tsa_053948,#94CCFC
tsa_016242,#FF9536
tsa_025752,#BEDF7C
tsa_035473,#FF9536
tsa_036823,#FF9481
tsa_027207,#BEDF7C
tsa_036354,#FF9536
tsa_049072,#94CCFC
tsa_056331,#94CCFC
tsa_056248,#94CCFC
tsa_006532,#FF9481
tsa_045984,#FF9481
tsa_052753,#FF9536
tsa_048930,#FF9536
tsa_027244,#BEDF7C
tsa_036352,#FF9536
tsa_023336,#BEDF7C
tsa_036073,#FF9536
tsa_026449,#BEDF7C
tsa_042508,#94CCFC
tsa_025727,#BEDF7C
tsa_001503,#BEDF7C
tsa_014692,#FF9481
tsa_052435,#FF9536
tsa_036505,#FF9536
tsa_035212,#BF8F6B
tsa_009106,#94CCFC
tsa_027655,#BEDF7C
tsa_020110,#BEDF7C
tsa_033530,#BEDF7C
tsa_021115,#BEDF7C
tsa_034307,#BEDF7C
tsa_026298,#94CCFC
tsa_018606,#BEDF7C
tsa_029184,#94CCFC
tsa_009630,#BEDF7C
tsa_033900,#BEDF7C
tsa_027793,#FF9481
tsa_027755,#FF9536
tsa_008969,#BEDF7C
tsa_045124,#FF9536
tsa_036975,#BEDF7C
tsa_042819,#94CCFC
tsa_039221,#BEDF7C
tsa_028662,#BEDF7C
tsa_029327,#94CCFC
tsa_008795,#BEDF7C
tsa_009749,#FF9536
tsa_032244,#BEDF7C
tsa_027869,#FF9536
tsa_010241,#94CCFC
tsa_001748,#BEDF7C
tsa_020190,#FF9481
tsa_027668,#FF9536
tsa_025070,#BEDF7C
tsa_013620,#BEDF7C
tsa_011528,#BEDF7C
tsa_007671,#FF9536
tsa_000062,#BEDF7C
tsa_035136,#BEDF7C
tsa_033783,#BEDF7C
tsa_019156,#FF9536
tsa_019647,#BEDF7C
tsa_044485,#94CCFC
tsa_041386,#94CCFC
tsa_053073,#FF9536
tsa_035838,#FF9536
tsa_020997,#BEDF7C
tsa_009765,#FF9536
tsa_031073,#BEDF7C
tsa_027830,#FF9536
tsa_011983,#BEDF7C
tsa_014255,#BEDF7C
tsa_013617,#BEDF7C
tsa_054701,#94CCFC
tsa_027234,#BEDF7C
tsa_014393,#BEDF7C
tsa_052432,#FF9536
tsa_034889,#FF9536
tsa_000608,#FF9481
tsa_025783,#BEDF7C
tsa_011706,#BEDF7C
tsa_021141,#FF9481
tsa_012955,#BEDF7C
tsa_056055,#94CCFC
tsa_058328,#94CCFC
tsa_029900,#BEDF7C
tsa_036488,#FF9536
tsa_034922,#BEDF7C
tsa_013022,#BEDF7C
tsa_036174,#FF9536
tsa_013631,#BEDF7C
tsa_003042,#FF9481
tsa_011263,#BEDF7C
tsa_027432,#BEDF7C
tsa_010159,#94CCFC
tsa_019310,#BEDF7C
tsa_030985,#BEDF7C
tsa_012267,#94CCFC
tsa_039076,#BEDF7C
tsa_045865,#94CCFC
tsa_008006,#FF9481
tsa_020252,#BEDF7C
tsa_018547,#BEDF7C
tsa_032203,#BEDF7C
tsa_031578,#94CCFC
tsa_009324,#BEDF7C
tsa_023395,#FF9481
tsa_004977,#BEDF7C
tsa_035682,#FF9536
tsa_036528,#FF9536
tsa_058062,#FF9536
tsa_030980,#BEDF7C
tsa_027536,#FF9536
tsa_059088,#94CCFC
tsa_010260,#94CCFC
tsa_004994,#BEDF7C
tsa_020710,#FF9536
tsa_051942,#BF8F6B
tsa_035162,#BEDF7C
tsa_027811,#FF9536
tsa_025718,#BEDF7C
tsa_006831,#BEDF7C
tsa_025757,#BEDF7C
tsa_031055,#BEDF7C
tsa_013204,#BEDF7C
tsa_009498,#BEDF7C
tsa_010261,#94CCFC
tsa_014358,#BEDF7C
tsa_024447,#BEDF7C
tsa_017743,#BEDF7C
tsa_007103,#FF9481
tsa_035609,#FF9536
tsa_016839,#BEDF7C
tsa_050443,#94CCFC
tsa_027516,#FF9536
tsa_027518,#FF9536
tsa_010223,#94CCFC
tsa_033484,#BEDF7C
tsa_016332,#BEDF7C
tsa_013625,#BEDF7C
tsa_057593,#FF9536
tsa_027418,#BEDF7C
tsa_036243,#FF9536
tsa_032871,#FF9536
tsa_055540,#94CCFC
tsa_025738,#BEDF7C
tsa_018742,#FF9481
tsa_000749,#94CCFC
tsa_031443,#94CCFC
tsa_037050,#BEDF7C
tsa_024753,#BEDF7C
tsa_033567,#BEDF7C
tsa_003513,#BEDF7C
tsa_009328,#BEDF7C
tsa_013364,#94CCFC
tsa_033341,#BEDF7C
tsa_037867,#BEDF7C
tsa_012157,#BEDF7C
tsa_020595,#FF9536
tsa_017235,#BEDF7C
tsa_039085,#BEDF7C
tsa_014264,#BEDF7C
tsa_010161,#94CCFC
tsa_027667,#FF9536
tsa_005346,#BF8F6B
tsa_034304,#BEDF7C
tsa_050910,#94CCFC
tsa_018280,#BEDF7C
tsa_001859,#94CCFC
tsa_022899,#BEDF7C
tsa_036256,#FF9536
tsa_003527,#BEDF7C
tsa_020519,#94CCFC
tsa_030661,#94CCFC
tsa_019679,#FF9481
tsa_033633,#BEDF7C
tsa_035637,#FF9536
tsa_005322,#94CCFC
tsa_019452,#BEDF7C
tsa_037243,#BEDF7C
tsa_019591,#94CCFC
tsa_034866,#FF9536
tsa_039027,#BEDF7C
tsa_007847,#BEDF7C
tsa_010240,#94CCFC
tsa_011377,#BEDF7C
tsa_036655,#FF9536
tsa_056154,#94CCFC
tsa_011301,#BEDF7C
tsa_055807,#FF9536
tsa_034905,#BEDF7C
tsa_038500,#94CCFC
tsa_049597,#94CCFC
tsa_011167,#BEDF7C
tsa_010136,#94CCFC
tsa_034073,#BEDF7C
tsa_033139,#BEDF7C
tsa_056023,#94CCFC
tsa_039106,#BEDF7C
tsa_044351,#FF9481
tsa_007333,#94CCFC
tsa_056321,#94CCFC
tsa_042822,#94CCFC
tsa_056211,#94CCFC
tsa_004848,#94CCFC
tsa_055027,#94CCFC
tsa_053169,#FF9536
tsa_058492,#94CCFC
tsa_022417,#94CCFC
tsa_026602,#94CCFC
tsa_013556,#BEDF7C
tsa_011665,#FF9481
tsa_014046,#FF9536
tsa_002411,#FF9536
tsa_023389,#FF9481
tsa_036266,#FF9536
tsa_056051,#94CCFC
tsa_018303,#BEDF7C
tsa_026385,#FF9536
tsa_038977,#BEDF7C
tsa_027665,#FF9536
tsa_025827,#BEDF7C
tsa_010262,#94CCFC
tsa_013208,#BEDF7C
tsa_042935,#94CCFC
tsa_053131,#FF9536
tsa_056252,#94CCFC
tsa_032496,#BEDF7C
tsa_015883,#FF9536
tsa_027749,#FF9536
tsa_035008,#94CCFC
tsa_009664,#BEDF7C
tsa_010081,#94CCFC
tsa_027819,#FF9536
tsa_030623,#BEDF7C
tsa_008293,#BEDF7C
tsa_017559,#BEDF7C
tsa_019585,#94CCFC
tsa_028675,#BEDF7C
tsa_026399,#FF9536
tsa_026403,#FF9536
tsa_037917,#BEDF7C
tsa_060167,#94CCFC
tsa_017482,#FF9481
tsa_033863,#FF9536
tsa_020187,#FF9481
tsa_026387,#FF9536
tsa_039087,#BEDF7C
tsa_031475,#BEDF7C
tsa_024326,#BEDF7C
tsa_033934,#BEDF7C
tsa_035608,#FF9536
tsa_001632,#BEDF7C
tsa_026390,#FF9536
tsa_048076,#FF9536
tsa_015939,#BEDF7C
tsa_035383,#BEDF7C
tsa_002441,#BEDF7C
tsa_010263,#94CCFC
tsa_006903,#BEDF7C
tsa_043390,#BEDF7C
tsa_028879,#BEDF7C
tsa_015127,#BEDF7C
tsa_059782,#94CCFC
tsa_027762,#FF9536
tsa_024992,#BEDF7C
tsa_009111,#94CCFC
tsa_030882,#94CCFC
tsa_013608,#BEDF7C
tsa_026679,#BEDF7C
tsa_018544,#BEDF7C
tsa_008269,#BEDF7C
tsa_020715,#FF9536
tsa_045987,#FF9481
tsa_004126,#FF9481
tsa_032726,#FF9536
tsa_020816,#BEDF7C
tsa_023716,#BEDF7C
tsa_023074,#BEDF7C
tsa_005707,#BEDF7C
tsa_036824,#FF9481
tsa_027824,#FF9536
tsa_014257,#BEDF7C
tsa_037370,#94CCFC
tsa_035926,#FF9536
tsa_035882,#FF9536
tsa_028760,#BEDF7C
tsa_050848,#94CCFC
tsa_030518,#BEDF7C
tsa_001955,#94CCFC
tsa_027767,#FF9536
tsa_026427,#FF9536
tsa_057438,#FF9536
tsa_035220,#BF8F6B
tsa_019653,#BEDF7C
tsa_003795,#BEDF7C
tsa_056038,#94CCFC
tsa_006338,#BEDF7C
tsa_027537,#FF9536
tsa_043136,#94CCFC
tsa_024974,#BEDF7C
tsa_002662,#94CCFC
tsa_014386,#BEDF7C
tsa_007954,#BEDF7C
tsa_026917,#FF9536
tsa_026699,#BEDF7C
tsa_002684,#BEDF7C
tsa_025740,#BEDF7C
tsa_014687,#FF9481
tsa_039067,#BEDF7C
tsa_027833,#FF9536
tsa_032587,#94CCFC
tsa_024089,#BEDF7C
tsa_004115,#BEDF7C
tsa_026401,#FF9536
tsa_033927,#BEDF7C
tsa_035582,#FF9536
tsa_001954,#94CCFC
tsa_020695,#BEDF7C
tsa_003781,#BEDF7C
tsa_009103,#94CCFC
tsa_033831,#BEDF7C
tsa_008736,#BEDF7C
tsa_031059,#BEDF7C
tsa_036677,#FF9536
tsa_028090,#94CCFC
tsa_037064,#FF9536
tsa_027264,#BEDF7C
tsa_001750,#BEDF7C
tsa_010154,#94CCFC
tsa_056018,#94CCFC
tsa_005519,#94CCFC
tsa_026402,#FF9536
tsa_040300,#94CCFC
tsa_001909,#94CCFC
tsa_043489,#94CCFC
tsa_013368,#94CCFC
tsa_011333,#BEDF7C
tsa_027497,#BEDF7C
tsa_037409,#BEDF7C
tsa_024990,#BEDF7C
tsa_010596,#BEDF7C
tsa_013365,#94CCFC
tsa_002996,#BEDF7C
tsa_031491,#BEDF7C
tsa_001746,#BEDF7C
tsa_013665,#BEDF7C
tsa_021468,#94CCFC
tsa_034465,#94CCFC
tsa_027873,#FF9536
tsa_043566,#94CCFC
tsa_000605,#FF9481
tsa_013165,#BEDF7C
tsa_009767,#FF9536
tsa_027538,#FF9536
tsa_020083,#FF9536
tsa_005107,#FF9481
tsa_029557,#BEDF7C
tsa_047303,#94CCFC
tsa_004077,#FF9481
tsa_056007,#94CCFC
tsa_013615,#BEDF7C
tsa_020340,#BEDF7C
tsa_008369,#FF9481
tsa_013369,#94CCFC
tsa_018768,#FF9481
tsa_021330,#BEDF7C
tsa_028864,#BEDF7C
tsa_033111,#BEDF7C
tsa_035277,#BEDF7C
tsa_004182,#94CCFC
tsa_010158,#94CCFC
tsa_034543,#94CCFC
tsa_009241,#BEDF7C
tsa_028421,#BEDF7C
tsa_027262,#BEDF7C
tsa_015274,#BEDF7C
tsa_018665,#94CCFC
tsa_035586,#FF9536
tsa_019421,#BEDF7C
tsa_030605,#BEDF7C
tsa_011344,#BEDF7C
tsa_020918,#BEDF7C
tsa_009093,#94CCFC
tsa_052442,#FF9536
tsa_013405,#BEDF7C
tsa_037610,#94CCFC
tsa_055994,#94CCFC
tsa_039463,#BEDF7C
tsa_035704,#FF9536
tsa_004415,#FF9481
tsa_035698,#FF9536
tsa_014748,#FF9481
tsa_011662,#FF9481
tsa_027858,#FF9536
tsa_033785,#BEDF7C
tsa_036539,#FF9536
tsa_006785,#BEDF7C
tsa_010221,#94CCFC
tsa_012256,#BEDF7C
tsa_030509,#BEDF7C
tsa_013367,#94CCFC
tsa_054869,#FF9481
tsa_016233,#FF9536
tsa_017488,#FF9481
tsa_036454,#FF9536
tsa_011647,#FF9481
tsa_025798,#BEDF7C
tsa_032501,#BEDF7C
tsa_015185,#BEDF7C
tsa_027931,#BEDF7C
tsa_002564,#BEDF7C
tsa_014485,#BEDF7C
tsa_020804,#BEDF7C
tsa_027817,#FF9536
tsa_036519,#FF9536
tsa_033576,#BEDF7C
tsa_057828,#BEDF7C
tsa_014585,#FF9481
tsa_005131,#BEDF7C
tsa_027813,#FF9536
tsa_011334,#BEDF7C
tsa_031661,#94CCFC
tsa_036647,#FF9536
tsa_010324,#BEDF7C
tsa_035735,#BEDF7C
tsa_010258,#94CCFC
tsa_002096,#94CCFC
tsa_008017,#BEDF7C
tsa_025759,#BEDF7C
tsa_014253,#BEDF7C
tsa_031988,#FF9481
tsa_008149,#BEDF7C
tsa_033094,#BEDF7C
tsa_002210,#BEDF7C
tsa_035548,#BEDF7C
tsa_035854,#FF9536
tsa_010054,#94CCFC
tsa_028009,#BEDF7C
tsa_057985,#FF9536
tsa_008096,#BEDF7C
tsa_027425,#BEDF7C
tsa_027263,#BEDF7C
tsa_020557,#BEDF7C
tsa_050334,#FF9536
tsa_005418,#BEDF7C
tsa_027686,#BEDF7C
tsa_031983,#FF9481
tsa_032864,#FF9536
tsa_035905,#FF9536
tsa_033418,#FF9536
tsa_018640,#FF9536
tsa_026181,#94CCFC
tsa_054890,#FF9536
tsa_021763,#BEDF7C
tsa_002675,#BEDF7C
tsa_029816,#BEDF7C
tsa_033351,#BEDF7C
tsa_027864,#FF9536
tsa_033318,#BEDF7C
tsa_049895,#BEDF7C
tsa_002100,#94CCFC
tsa_053958,#94CCFC
tsa_006308,#BEDF7C
tsa_026777,#94CCFC
tsa_009195,#BEDF7C
tsa_039424,#BEDF7C
tsa_011531,#BEDF7C
tsa_052459,#FF9536
tsa_010244,#94CCFC
tsa_026761,#BEDF7C
tsa_037626,#FF9536
tsa_005645,#BEDF7C
tsa_005280,#BEDF7C
tsa_039319,#BEDF7C
tsa_010080,#94CCFC
tsa_010074,#94CCFC
tsa_056324,#94CCFC
tsa_000646,#FF9481
tsa_017271,#BEDF7C
tsa_036923,#BEDF7C
tsa_018955,#BEDF7C
tsa_006081,#94CCFC
tsa_009466,#BEDF7C
tsa_032031,#BEDF7C
tsa_039080,#BEDF7C
tsa_045867,#94CCFC
tsa_052460,#FF9536
tsa_027862,#FF9536
tsa_010165,#94CCFC
tsa_027845,#FF9536
tsa_044478,#94CCFC
tsa_020323,#BEDF7C
tsa_017490,#FF9481
tsa_009148,#BEDF7C
tsa_020195,#FF9481
tsa_035276,#BEDF7C
tsa_061028,#94CCFC
tsa_036185,#FF9536
tsa_036825,#FF9481
tsa_010071,#94CCFC
tsa_055935,#94CCFC
tsa_007995,#BEDF7C
tsa_019405,#BEDF7C
tsa_022701,#FF9536
tsa_030514,#BEDF7C
tsa_025756,#BEDF7C
tsa_004076,#FF9481
tsa_010242,#94CCFC
tsa_025743,#BEDF7C
tsa_040338,#94CCFC
tsa_011658,#FF9481
tsa_033326,#BEDF7C
tsa_013619,#BEDF7C
tsa_046844,#BEDF7C
tsa_022698,#FF9536
tsa_046111,#94CCFC
tsa_032347,#BEDF7C
tsa_010255,#94CCFC
tsa_025794,#BEDF7C
tsa_041939,#94CCFC
tsa_027545,#FF9536
tsa_056204,#94CCFC
tsa_010215,#94CCFC
tsa_008594,#BEDF7C
tsa_035180,#BEDF7C
tsa_056381,#94CCFC
tsa_033792,#BEDF7C
tsa_031978,#FF9481
tsa_000661,#BEDF7C
tsa_022807,#BEDF7C
tsa_052433,#FF9536
tsa_036308,#FF9536
tsa_013610,#BEDF7C
tsa_048426,#FF9536
tsa_057725,#FF9536
tsa_013362,#94CCFC
tsa_022635,#BEDF7C
tsa_053179,#FF9536
tsa_047104,#94CCFC
tsa_022763,#BEDF7C
tsa_021121,#FF9481
tsa_029691,#94CCFC
tsa_045307,#94CCFC
tsa_037623,#FF9536
tsa_024645,#FF9481
tsa_055106,#BEDF7C
tsa_023022,#94CCFC
tsa_021773,#BEDF7C
tsa_027415,#BEDF7C
tsa_017558,#BEDF7C
tsa_033444,#94CCFC
tsa_039431,#BEDF7C
tsa_006898,#BEDF7C
tsa_010219,#94CCFC
tsa_041518,#94CCFC
tsa_013363,#94CCFC
tsa_010539,#FF9481
tsa_031080,#BEDF7C
tsa_058307,#FF9536
tsa_036985,#BEDF7C
tsa_036043,#FF9536
tsa_022304,#BEDF7C
tsa_027841,#FF9536
tsa_057689,#FF9536
tsa_004989,#BEDF7C
tsa_056316,#94CCFC
tsa_006087,#94CCFC
tsa_009102,#94CCFC
tsa_010072,#94CCFC
tsa_018548,#BEDF7C
tsa_019434,#BEDF7C
tsa_037141,#BEDF7C
tsa_025636,#BEDF7C
tsa_036020,#FF9536
tsa_009229,#BEDF7C
tsa_022929,#94CCFC
tsa_020382,#FF9536
tsa_036019,#FF9536
tsa_049330,#FF9536
tsa_010649,#BEDF7C
tsa_009783,#FF9536
tsa_011403,#BEDF7C
tsa_058581,#FF9481
tsa_031198,#BEDF7C
tsa_010084,#94CCFC
tsa_025641,#BEDF7C
tsa_008656,#FF9481
tsa_034338,#BEDF7C
tsa_037069,#FF9536
tsa_007430,#BEDF7C
tsa_005348,#FF9536
tsa_025763,#BEDF7C
tsa_028639,#FF9536
tsa_001464,#BEDF7C
tsa_014038,#FF9536
tsa_013205,#BEDF7C
tsa_034733,#BEDF7C
tsa_035513,#FF9536
tsa_027670,#FF9536
tsa_020101,#BEDF7C
tsa_010716,#BEDF7C
tsa_030390,#BEDF7C
tsa_027917,#BEDF7C
tsa_021135,#FF9481
tsa_004177,#94CCFC
tsa_020825,#BEDF7C
tsa_027751,#FF9536
tsa_032272,#BEDF7C
tsa_014824,#94CCFC
tsa_035524,#FF9536
tsa_036503,#FF9536
tsa_026382,#FF9536
tsa_021902,#BEDF7C
tsa_033047,#BEDF7C
tsa_045691,#FF9536
tsa_010150,#94CCFC
tsa_036059,#FF9536
tsa_027548,#FF9536
tsa_027870,#FF9536
tsa_045128,#FF9536
tsa_036587,#FF9536
tsa_005723,#BEDF7C
tsa_000040,#BEDF7C
tsa_052452,#FF9536
tsa_009105,#94CCFC
tsa_027477,#BEDF7C
tsa_005533,#94CCFC
tsa_052431,#FF9536
tsa_034438,#BEDF7C
tsa_003631,#BEDF7C
tsa_004044,#BEDF7C
tsa_020287,#BEDF7C
tsa_031064,#BEDF7C
tsa_052461,#FF9536
tsa_027258,#BEDF7C
tsa_055957,#94CCFC
tsa_030940,#BEDF7C
tsa_037625,#FF9536
tsa_036659,#FF9536
tsa_028655,#BEDF7C
tsa_028859,#BEDF7C
tsa_057995,#FF9536
tsa_044871,#FF9536
tsa_027553,#FF9536
tsa_058061,#FF9536
tsa_005912,#BEDF7C
tsa_034613,#BEDF7C
tsa_010890,#BEDF7C
tsa_038171,#94CCFC
tsa_019186,#FF9536
tsa_020810,#BEDF7C
tsa_004428,#FF9536
tsa_017480,#FF9481
tsa_031579,#94CCFC
tsa_027673,#FF9536
tsa_036196,#FF9536
tsa_017157,#BEDF7C
tsa_010070,#94CCFC
tsa_022673,#FF9536
tsa_028665,#BEDF7C
tsa_027748,#FF9536
tsa_035816,#FF9536
tsa_034039,#BEDF7C
tsa_026790,#94CCFC
tsa_018552,#BEDF7C
tsa_008410,#FF9481
tsa_000600,#FF9481
tsa_005634,#BEDF7C
tsa_004740,#94CCFC
tsa_020945,#BEDF7C
tsa_020835,#BEDF7C
tsa_050854,#94CCFC
tsa_027696,#BEDF7C
tsa_032252,#BEDF7C
tsa_022021,#BEDF7C
tsa_032348,#BEDF7C
tsa_013184,#BEDF7C
tsa_001626,#BEDF7C
tsa_013577,#BEDF7C
tsa_027838,#FF9536
tsa_012150,#BEDF7C
tsa_027757,#FF9536
tsa_035705,#FF9536
tsa_032150,#FF9536
tsa_036117,#FF9536
tsa_035211,#BF8F6B
tsa_036097,#FF9536
tsa_013286,#BEDF7C
tsa_000802,#FF9481
tsa_030996,#BEDF7C
tsa_027835,#FF9536
tsa_056029,#94CCFC
tsa_005902,#BEDF7C
tsa_007091,#FF9481
tsa_038573,#94CCFC
tsa_027237,#BEDF7C
tsa_055959,#94CCFC
tsa_002438,#BEDF7C
tsa_032020,#BEDF7C
tsa_035755,#FF9536
tsa_041097,#94CCFC
tsa_009593,#BEDF7C
tsa_009763,#FF9536
tsa_006843,#BEDF7C
tsa_050435,#94CCFC
tsa_002085,#94CCFC
tsa_015891,#FF9536
tsa_020937,#BEDF7C
tsa_031955,#BEDF7C
tsa_036998,#BEDF7C
tsa_035561,#FF9536
tsa_056315,#94CCFC
tsa_049607,#94CCFC
tsa_028919,#BEDF7C
tsa_010247,#94CCFC
tsa_036280,#FF9536
tsa_018871,#BEDF7C
tsa_001894,#BEDF7C
tsa_027675,#FF9536
tsa_005534,#94CCFC
tsa_005422,#BEDF7C
tsa_053902,#FF9481
tsa_030430,#BEDF7C
tsa_018063,#BEDF7C
tsa_037478,#BEDF7C
tsa_035890,#FF9536
tsa_003618,#BEDF7C
tsa_020526,#BEDF7C
tsa_018309,#BEDF7C
tsa_000629,#FF9536
tsa_036025,#FF9536
tsa_027279,#BF8F6B
tsa_018602,#BEDF7C
tsa_032640,#BEDF7C
tsa_027823,#FF9536
tsa_008606,#BEDF7C
tsa_005089,#BEDF7C
tsa_023340,#BEDF7C
tsa_037645,#FF9481
tsa_000653,#BEDF7C
tsa_036574,#FF9536
tsa_027747,#FF9536
tsa_027221,#BEDF7C
tsa_036132,#FF9536
tsa_052140,#94CCFC
tsa_002405,#FF9536
tsa_002591,#BEDF7C
tsa_029615,#BEDF7C
tsa_031128,#BEDF7C
tsa_009153,#BEDF7C
tsa_013348,#BEDF7C
tsa_005140,#BEDF7C
tsa_024863,#BEDF7C
tsa_027428,#BEDF7C
tsa_013284,#BEDF7C
tsa_026384,#FF9536
tsa_019654,#BEDF7C
tsa_028522,#BEDF7C
tsa_010156,#94CCFC
tsa_015928,#BEDF7C
tsa_016165,#94CCFC
tsa_027195,#94CCFC
tsa_041278,#94CCFC
tsa_028955,#BEDF7C
tsa_028965,#BEDF7C
tsa_000193,#FF9536
tsa_022711,#FF9536
tsa_037644,#FF9481
tsa_033529,#BEDF7C
tsa_030388,#BEDF7C
tsa_010678,#BEDF7C
tsa_007099,#FF9481
tsa_031341,#FF9536
tsa_027255,#BEDF7C
tsa_020483,#BEDF7C
tsa_029562,#BEDF7C
tsa_029270,#BEDF7C
tsa_010142,#94CCFC
tsa_001611,#94CCFC
tsa_037534,#BEDF7C
tsa_036181,#FF9536
tsa_018259,#BEDF7C
tsa_056030,#94CCFC
tsa_003448,#BEDF7C
tsa_010144,#94CCFC
tsa_005506,#BEDF7C
tsa_039452,#BEDF7C
tsa_044535,#94CCFC
tsa_026416,#FF9536
tsa_020130,#94CCFC
tsa_020496,#BEDF7C
tsa_022225,#BEDF7C
tsa_001953,#94CCFC
tsa_036288,#FF9536
tsa_027026,#BEDF7C
tsa_024335,#BEDF7C
tsa_033780,#BEDF7C
tsa_027229,#BEDF7C
tsa_014469,#BEDF7C
tsa_027867,#FF9536
tsa_017444,#FF9481
tsa_003051,#94CCFC
tsa_027249,#BEDF7C
tsa_016243,#FF9536
tsa_056072,#94CCFC
tsa_036414,#BEDF7C
tsa_017660,#BEDF7C
tsa_037137,#BEDF7C
tsa_014023,#FF9536
tsa_027750,#FF9536
tsa_037025,#BEDF7C
tsa_005772,#BEDF7C
tsa_005538,#94CCFC
tsa_006164,#BEDF7C
tsa_056288,#94CCFC
tsa_006839,#BEDF7C
tsa_008863,#BEDF7C
tsa_020746,#BEDF7C
tsa_011398,#BEDF7C
tsa_012711,#FF9536
tsa_021660,#FF9536
tsa_032015,#94CCFC
tsa_035619,#BEDF7C
tsa_031054,#BEDF7C
tsa_036775,#FF9536
tsa_033409,#FF9536
tsa_008650,#FF9481
tsa_009721,#FF9536
tsa_036517,#FF9536
tsa_035597,#FF9536
tsa_005321,#94CCFC
tsa_033619,#BEDF7C
tsa_011157,#BEDF7C
tsa_033921,#BEDF7C
tsa_027257,#BEDF7C
tsa_033749,#94CCFC
tsa_018590,#BEDF7C
tsa_001643,#BEDF7C
tsa_010803,#BEDF7C
tsa_002876,#BEDF7C
tsa_001934,#94CCFC
tsa_020865,#BEDF7C
tsa_037367,#94CCFC
tsa_041614,#94CCFC
tsa_036224,#FF9536
tsa_015888,#FF9536
tsa_036748,#FF9536
tsa_021378,#BEDF7C
tsa_019589,#94CCFC
tsa_033370,#BEDF7C
tsa_036547,#FF9536
tsa_010220,#94CCFC
tsa_011666,#FF9481
tsa_030386,#BEDF7C
tsa_010162,#94CCFC
tsa_033781,#BEDF7C
tsa_057159,#FF9536
tsa_036876,#FF9536
tsa_012071,#94CCFC
tsa_026850,#FF9481
tsa_027445,#BEDF7C
tsa_026765,#BEDF7C
tsa_014260,#BEDF7C
tsa_021441,#BEDF7C
tsa_053621,#94CCFC
tsa_034367,#BEDF7C
tsa_024401,#FF9536
tsa_038189,#94CCFC
tsa_031990,#FF9481
tsa_035432,#94CCFC
tsa_032835,#BEDF7C
tsa_035915,#FF9536
tsa_025563,#BEDF7C
tsa_020735,#BEDF7C
tsa_034441,#BEDF7C
tsa_030954,#BEDF7C
